	PC	ES1	EC	ES2	C	ES3
ppt_97697	0.383933606	5.66053543	0.731703694	3.755100891	0.320925073	3.722286509
ppt_90573	4.220718747	5.721232866	3.128746578	2.919837223	1.626687455	3.197311218
ppt_117191	3.48461733	1.297045016	4.399977198	1.200072794	2.329583029	2.601806885
ppt_54594	11.67353112	16.9526022	19.58671545	24.20616096	10.71188756	30.04742161
ppt_245517	0.295574888	1.266635423	1.262095788	2.839236861	2.445327859	2.344947418
ppt_87196	6.060039226	2.310275389	6.958409004	2.275584624	12.77990858	2.429079569
ppt_107709	7.978821244	8.454652818	7.981667427	9.760200508	14.61463372	11.1674016
ppt_60903	53.22681897	41.63980205	37.24087009	35.46781009	20.45321836	32.64577384
ppt_203489	5.964958439	7.156591653	6.390636966	8.49202807	3.441132407	4.444143107
ppt_194491	45.20988774	30.80003597	37.25370162	25.45014039	20.47300692	26.57938171
ppt_142542	73.32031915	96.31591288	84.68750559	105.866043	153.5596873	149.8588788
ppt_79138	74.07269335	80.44565946	60.03905249	66.74259937	33.04797181	51.40236308
ppt_206551	1.915654847	1.181020139	1.639522282	0.954284645	3.120585907	1.049006936
ppt_251744	7.317533154	4.859324915	6.591955281	3.404646142	12.11250626	4.389393513
ppt_126297	10.88113773	7.595363067	8.125882267	6.101303835	4.387413673	5.923623251
ppt_81714	82.99540594	284.1370788	82.697733	206.1634099	149.9082708	277.8863624
ppt_239719	4.731896316	4.947854917	4.917212718	3.459209672	2.62564609	3.535025124
ppt_155818	3.571430287	1.374015497	6.272656266	3.897558654	3.361953771	4.642508402
ppt_36632	1.249781902	0.104772628	1.090056349	0.221842421	2.117596205	0.284737349
ppt_75312	0.589124726	10.24962215	1.361727023	19.04040196	0.665874622	18.31427153
ppt_64508	7.618979768	13.74735228	8.035671943	5.149355315	4.350551945	2.965816689
ppt_193635	1.328337475	2.910215155	2.837099302	7.245246252	5.303220179	5.985399748
ppt_245610	10.813043	11.27679123	9.603530658	9.325121941	17.52330497	11.25899657
ppt_101735	1.982212214	1.416242821	3.836288482	1.688254167	7.084894598	2.631339098
ppt_199097	0.098966436	0.490095641	0.413692637	0.192787424	0.1425308	0.369307235
ppt_253438	12.8469315	9.711587544	24.5733334	17.6116438	44.59933435	14.57561993
ppt_69573	14.34946813	10.5866864	16.9530109	14.36193364	30.80906675	17.13643068
ppt_167251	1.781292465	8.139402769	1.121366933	6.990627488	2.185604824	5.903760108
ppt_124773	1.235724815	0	1.289325328	0	2.475188064	0
ppt_202706	18.40387848	13.94340677	13.73016692	10.48069597	7.499861799	7.498331293
ppt_54592	12.14161513	21.59015156	20.83563644	33.16500941	37.81691056	40.46588975
ppt_115770	7.967855609	8.245705306	5.198473023	4.692613192	2.785585138	3.855499162
ppt_99671	23.80960336	13.16210167	27.53595653	20.42111439	49.92233883	28.67462814
ppt_182211	1.677958404	6.32408967	1.06748046	3.62533174	2.067759702	2.47251524
ppt_127275	215.9792604	168.0364417	231.6395919	184.3309332	418.7860303	208.2081637
ppt_216142	0.900658324	3.606950994	1.595239666	8.188477012	3.034584597	7.284724816
ppt_51597	14.58853724	20.32426974	8.862482659	10.12336545	4.803889522	8.242816429
ppt_197474	1.039881008	15.12514558	1.433615535	8.476093759	2.745935375	5.118341984
ppt_146820	4.627368949	3.120150578	8.268263398	3.174847136	15.09339024	5.30790238
ppt_132341	14.81898652	28.94151982	22.36458957	50.43187333	40.54921678	70.25345394
ppt_252227	62.83942328	53.87800588	48.34972005	36.95161332	26.66255927	32.64829508
ppt_226570	9.322970549	12.63387884	8.648510161	11.52566776	4.685047642	9.505471679
ppt_61983	8.962799189	13.30148584	7.318268114	7.708537713	3.960453957	5.677890481
ppt_194120	3.618698002	2.888501201	3.413196671	3.055050582	6.317907881	3.618685106
ppt_149329	21.14708127	15.6775712	23.77202686	15.53996392	43.08597188	18.21274273
ppt_154707	9.636526112	8.495268771	10.39845614	8.608021428	5.661659484	8.552276549
ppt_132163	0.18753208	0.177964615	0.378672246	0.332080014	0.831992157	0.696870701
ppt_117015	340.389969	299.0892307	340.9354136	352.5124781	615.7863702	388.7069041
ppt_203335	19.88533085	27.89937969	15.70053091	15.34793585	8.596816871	10.47482991
ppt_188405	0.206714778	0.313280771	0.446879524	0.893371397	0.928723226	1.340270582
ppt_253678	52.7770436	35.1450134	56.9272439	38.10655835	31.43354128	38.4486564
ppt_68665	0.920218986	0.833232366	2.039700212	1.798646421	3.843605593	2.924710911
ppt_92552	57.05375464	40.50490955	55.54885665	42.89136708	100.4246259	51.86036715
ppt_232762	0.31506948	3.975487953	0.613016484	4.807004174	1.242542996	3.70998782
ppt_249610	1.180796405	17.05377314	0.548915746	3.347594053	0.219494533	2.332728895
ppt_240668	0.9111339	0.273795034	0.997655069	0.527529969	1.951966151	0.72487084
ppt_226571	12.54986162	8.228763944	11.53084207	7.750802425	6.292435616	5.865903952
ppt_37292	10.47002571	6.60662029	9.479551613	5.231179042	5.16143725	4.837841814
ppt_102288	2.625653358	4.345317368	4.049233931	5.229702114	7.462863663	6.39392296
ppt_122958	8.021176861	6.074555194	8.912413998	5.362915641	4.850145604	4.924647774
ppt_149034	3.409675507	5.550270512	4.924335217	9.550687933	9.045920122	12.53848421
ppt_119500	180.0384344	357.1373257	198.4264018	410.1540398	358.2094364	330.6356269
ppt_198883	5.563910828	1.597892827	5.187172049	2.130958423	2.786368729	2.302024344
ppt_126534	0.133398499	5.06517457	0.356524505	8.676403453	0.11790477	7.336571472
ppt_72372	0.121466362	4.03436794	0.138460254	3.01229085	0.389426876	3.201088845
ppt_249612	0.634601882	8.988455536	0.347374528	1.653849372	0.11946886	1.134777598
ppt_254644	4.598416936	5.072043985	4.706149725	5.443548386	8.639754036	8.608549777
ppt_278089	1.259606517	1.759831102	1.122523093	1.951579439	0.534211487	2.332441161
ppt_168750	0.904969621	1.09847536	1.094706362	1.243826138	2.121958623	1.280345468
ppt_168374	13.83925381	13.89257548	18.51907858	10.21578042	33.55215706	18.60121755
ppt_222201	17.87071506	6.1934219	18.04933709	3.644369174	32.69959164	3.81715188
ppt_203371	3.987039136	4.990616349	3.919179136	4.427499847	7.222751353	5.039251172
ppt_227308	73.70227661	55.86693655	62.47824006	48.43846027	34.55578413	47.49136227
ppt_72357	5.517088176	3.411193838	4.884549724	2.879729253	2.612436448	2.523612601
ppt_150788	2.102801275	0.174853822	8.830772142	0.570460541	4.806202501	0.687004512
ppt_54208	0.564808731	3.461172246	1.508991187	4.78275227	2.865546346	6.103574867
ppt_251344	28.54597497	23.24774746	26.373223	29.07940972	47.69490206	34.39749001
ppt_91571	3.70132879	6.912848101	3.670580467	4.348275246	1.939330024	3.11915771
ppt_72889	0.672284077	0.70497972	1.088071671	1.499623301	2.102238029	2.622536645
ppt_82454	12.92104063	7.17290594	13.0046002	9.121973005	7.130598961	10.32014132
ppt_150332	6.580376666	3.723901441	6.384520607	5.866229219	11.64941611	6.434889689
ppt_151305	0.949226299	4.133432879	1.778680023	4.767610635	0.902978049	3.742573229
ppt_85658	0.133842534	1.990946712	0.329509437	4.126719675	0.108915435	3.178429358
ppt_74232	16.12975568	12.29995702	13.1530268	9.890328448	7.208346285	9.067370869
ppt_118477	0.136442732	13.98761576	0.207083049	11.2682273	0.053714052	6.729546618
ppt_87199	5.647876735	1.881256597	6.367881892	1.56069121	11.63270628	1.214391178
ppt_61113	12.06356134	19.46058722	24.33694802	57.27282829	43.98749173	79.00917566
ppt_220072	0	0.258877265	0.22205934	0.022235901	0.538849812	0.069966259
ppt_118840	1.22151309	2.165185646	1.092098409	3.016206902	0.523939672	1.836745129
ppt_196450	4.894333903	8.543574966	5.395002455	8.397317849	9.875060008	11.43332978
ppt_139643	3.713688561	5.45550783	4.284188341	6.561075834	2.283353871	4.191631431
ppt_250822	4.86878673	4.722274408	4.436378011	4.487915833	8.139265805	4.792039026
ppt_157698	1.919932314	1.592605386	2.517149441	1.105461529	1.307465972	0.811711233
ppt_254182	8.811332472	13.43435557	6.560937613	15.97033604	3.546662939	15.14623009
ppt_66973	3.474709215	3.224697054	4.41885171	2.962778587	8.120569374	5.902494364
ppt_182308	16.10099933	28.20350462	25.8689651	38.9997877	46.71523325	46.9758258
ppt_202705	12.28605912	9.078804963	8.517508561	6.743972046	4.63991061	5.115436691
ppt_245238	3.551186495	5.246908561	3.165010207	2.605540279	1.658855416	2.112148815
ppt_62300	14.75559431	7.633821628	13.82900012	8.183747198	7.59959382	6.020034004
ppt_37097	6.941147024	7.687148552	5.408512727	11.15148848	9.882325551	9.048598235
ppt_241984	38.65551454	43.71799222	36.51416786	26.13586505	20.19371681	27.18918443
ppt_123545	3.18513058	3.457805222	2.989832444	2.969470898	5.526519707	2.884779983
ppt_251029	4.598931153	0.046241633	5.049456638	0.014295503	9.239225456	0.03790076
ppt_118124	9.436564544	7.538127939	9.519145057	8.101004491	17.2714221	9.086315252
ppt_177620	327.3866803	257.5257861	248.922755	249.3830233	138.2797318	231.4997387
ppt_130679	3.713578523	11.01471789	2.275588114	4.345121754	4.254604467	3.826245204
ppt_93389	5.29541184	7.009767561	5.572807189	5.394817955	3.009092514	4.266528351
ppt_246286	0.473124068	4.278595307	0.23711851	4.082145818	0.066410307	2.371780868
ppt_93229	0.190386817	0	0.224708733	0	0.065660938	0
ppt_97087	0.276779898	0.978815588	0.234472193	1.134453129	0.068635599	0.902378815
ppt_148189	61.06333638	49.01981921	49.72921801	43.82022233	27.55522969	42.24959155
ppt_87759	0.7247552	0.878180656	0.950221825	1.850387372	1.855387583	2.066695938
ppt_177621	343.2569838	268.2287839	263.6466247	257.8946144	146.540369	241.2297468
ppt_250862	7.486018323	3.886392126	7.827272568	4.614352093	14.23742045	5.99574611
ppt_241462	4.452468607	7.342051324	4.559142392	8.560168622	8.339077442	10.57876999
ppt_42645	0.19059477	1.433285652	0.089543567	1.664579086	0.301388015	1.630764847
ppt_205501	15.93436874	14.72278961	15.79476034	11.34267668	8.6867896	10.14807443
ppt_62404	8.092612029	9.076060173	9.289891283	6.555461666	5.06668829	6.795529691
ppt_219367	17.06264608	9.281479373	19.29147709	10.85450159	34.82740683	13.72468585
ppt_69575	5.88772371	4.612665007	6.484146608	6.325960294	11.8039559	7.784094115
ppt_143356	18.12348228	26.37255651	17.81372388	16.92319322	9.816859554	13.6410098
ppt_58935	0.61562611	0.469952225	0.848233756	0.696162148	0.386497844	0.535848686
ppt_80528	6.875200692	7.911572175	6.265210121	7.707706399	11.40337506	7.717374274
ppt_148171	6.396607046	2.390150244	6.113877096	1.782757981	3.328680049	1.482163778
ppt_65761	12.11069731	4.297228207	8.956076539	3.932272794	4.885342171	2.805141449
ppt_97088	4.186428567	5.186107269	4.566178017	6.174582466	8.345868026	7.350328757
ppt_196098	3.903650756	9.507638166	4.87844576	8.025531804	2.608624251	9.754302774
ppt_114825	2.342764552	2.759858046	1.59210782	3.422380657	3.010402013	2.927990791
ppt_190074	3.282402318	33.98340419	4.258304734	26.51643993	7.812285496	25.16709687
ppt_93483	1.524915743	1.742213329	2.533915519	2.825085227	1.323763869	4.290801808
ppt_275085	2.73363881	2.792352959	3.47144252	3.009824801	6.386459519	3.233604418
ppt_82238	30.94701723	32.9517003	33.7145974	39.78455846	60.67864305	37.90195578
ppt_252054	6.233069157	4.734532599	9.185826428	6.583661532	16.64154886	6.206281841
ppt_194890	17.21813572	12.26216643	13.92470644	10.17834042	7.651819677	9.943897794
ppt_177068	2.369000627	4.266469621	1.636936188	4.90364225	3.080244926	4.759257537
ppt_224989	55.19418139	66.29592847	74.94124159	107.5307457	134.6419421	120.8065893
ppt_120354	8.196080286	8.930571146	8.098255667	6.896586288	14.67307537	14.20868613
ppt_85009	25.13292719	20.57814717	28.89632327	27.58943661	52.00649833	48.81887651
ppt_234444	377.3312696	319.5896309	704.3642452	464.741121	1263.894238	640.3291361
ppt_71933	44.66832711	28.32482231	54.06416566	35.91959765	97.14610838	50.43537666
ppt_88443	6.965078958	6.600306286	7.13717193	11.1965025	12.96174585	12.18675337
ppt_78603	11.67126103	10.25998503	15.03185195	11.36862987	27.09892953	13.75343199
ppt_156827	46.32549423	50.506782	46.76519449	49.66367124	84.00370111	47.70566578
ppt_220750	4.478307233	9.23136703	6.827164837	13.43337112	12.37581643	11.41527635
ppt_201805	198.2559011	130.0027146	159.7934085	206.4029251	286.6212624	264.5627154
ppt_127718	14.44554585	24.77381774	10.53092104	14.02723337	19.02248835	8.427910953
ppt_199612	10.97348983	4.989507982	8.754389942	4.745464637	4.790308988	5.102081579
ppt_154783	30.08055538	24.26055881	24.26370343	15.65102735	13.44388104	12.30466474
ppt_10040	99.41338417	68.63898388	86.95248723	59.95639849	48.42794521	49.35466646
ppt_157643	4.790319725	1.552041361	4.923926415	2.01673287	2.649946473	2.481621527
ppt_93438	2.421132684	5.432449354	4.398114885	9.439204536	2.355524262	5.566507765
ppt_221591	14.48918792	9.964551388	11.6626304	7.309973442	6.414246357	5.327790063
ppt_36032	5.528144997	7.524687401	6.13413863	5.240113956	3.326546649	5.278329046
ppt_53182	1.377402801	2.341825405	2.813318539	1.662264545	5.206717891	1.964257394
ppt_132772	25.24817268	18.32564483	30.77627102	27.57809592	55.27023258	36.09177386
ppt_119505	23.98740581	42.62720487	26.47830703	48.3287466	47.5574703	36.13714788
ppt_222006	0.41176607	0.333999332	0.817124216	0.655686848	0.364168162	0.863427627
ppt_191813	6.736527505	4.914538495	16.93730978	9.592097491	30.47817167	17.2055473
ppt_220362	11.61905791	4.4257899	8.767508151	3.13830719	4.802072339	2.992743613
ppt_80529	27.47171219	27.03048023	25.21531591	26.83698945	45.29652784	29.67364455
ppt_119978	4.207656756	15.40749191	5.060396196	8.815772452	9.20167299	9.556204849
ppt_231121	85.06794705	75.87111605	71.94459094	57.1352154	40.09518885	50.6032287
ppt_232520	127.7112928	107.3902758	148.9091927	151.6671829	266.7053066	233.1574542
ppt_203977	14.80306767	50.88589282	16.71784465	49.1416906	30.07254145	35.86554364
ppt_83089	0.476498653	0.326997412	0.333328417	0.250182098	0.721577985	0.668413869
ppt_205165	0.626034589	1.063896559	0.552258988	2.397725845	1.133368765	1.614109927
ppt_205816	0.515677334	2.3221837	0.120310678	1.674960826	0.014172178	1.125771405
ppt_44237	1.283670029	33.80092818	0.122832115	20.58895439	0.011946886	19.47984699
ppt_172627	0.167508925	5.679796427	0.124947825	5.528169068	0.014172178	4.59518763
ppt_37296	9.180888382	5.457775809	7.173005133	4.518440121	3.915777482	4.143391967
ppt_90951	4.512300329	1.989550602	5.629874785	2.694942462	3.053667917	3.320876204
ppt_69955	6.115371816	9.844337633	8.618392383	17.01166205	15.5745919	14.00905791
ppt_138623	4.495261039	6.646537915	3.996622907	8.194573143	2.135734099	9.620247106
ppt_88651	3.513489419	2.009878995	4.029745934	2.799744389	7.364331024	5.315917186
ppt_222914	24.03671641	17.56659855	15.60661409	14.6295499	8.623994953	13.8266844
ppt_204897	11.86072277	17.97683043	11.80644661	23.89857605	21.27788456	22.93909476
ppt_254544	2.639297621	2.365901326	2.529497637	1.688900687	1.314791644	1.574814132
ppt_132270	0.64748816	0.455414415	0.899304517	1.757369926	1.758764404	1.982390997
ppt_78799	2.775150395	5.644766413	2.960113679	4.309216647	1.555210991	3.657270561
ppt_113150	20.15159945	22.74832415	16.38511829	12.97803175	9.067700602	15.21176378
ppt_131657	4.237997837	5.584869593	4.077197399	4.2729676	2.178068597	4.495319159
ppt_156828	35.78341288	38.37523814	36.49688106	38.49269479	65.42661295	37.14325999
ppt_209250	1.128258184	3.493995394	1.912831568	4.697959829	3.577737179	4.772013611
ppt_60905	39.38332507	34.67838954	30.18628498	27.89388598	16.78729601	23.88339833
ppt_146704	20.23633285	14.9064417	17.80830465	15.40637986	9.86527717	14.90805772
ppt_83088	2.46137515	1.298410705	2.335208233	1.861244775	4.33019137	3.581169729
ppt_224937	1.525853483	0.853530135	3.522768395	1.692018673	6.45379447	1.368499067
ppt_76097	46.38835656	25.6641502	41.30926018	18.05593423	23.01975952	18.94565047
ppt_119974	2.769735386	10.1834904	3.144833154	5.216540939	5.761210101	6.399240478
ppt_226504	0.318377995	1.418470853	2.050366996	2.573649645	3.810705374	4.426911246
ppt_202848	1.50696121	1.764594985	0.67900639	0.907144916	0.29925089	0.697974519
ppt_78095	20.13716335	43.31923297	18.2144341	60.08902534	32.67650548	85.16944275
ppt_125229	41.49277618	31.44210037	33.08405985	20.51466504	18.42700126	16.30213447
ppt_141219	3.454122639	3.99591877	5.049154525	5.300695418	9.158190923	5.113657311
ppt_146973	1.838578331	2.17354216	1.459831454	2.531107979	2.762409605	2.811583405
ppt_42394	3.941831329	2.766746446	2.65605914	1.505039634	1.390929248	2.044465053
ppt_44657	1.904160087	2.977154932	2.691355023	2.935858742	4.949119076	5.980231262
ppt_132781	90.64773699	63.71286936	103.8524767	82.4242832	185.5567823	98.8568727
ppt_99799	1.552594596	2.50768475	2.21242371	2.300200713	1.148449535	2.556566188
ppt_194014	102.7446216	149.84329	114.9787718	153.5338438	205.4020121	121.2780864
ppt_203490	1.694523475	3.40844293	1.705709359	3.123696065	0.866961057	3.155588919
ppt_190363	2.176967754	2.161499368	1.598173543	0.99513581	0.803707449	1.380204023
ppt_74623	4.25823093	3.199605868	2.383890868	3.098522472	1.239497279	3.396359734
ppt_245721	114.6290761	63.9312099	82.22377209	37.72233729	45.98857958	35.81467977
ppt_175075	18.39771728	8.143385772	22.19619456	7.854402112	12.34763589	6.74304147
ppt_168112	8.866661682	3.161751578	8.687068647	4.143185408	4.799408191	3.85577908
ppt_194983	2.017061212	5.333805345	3.131436612	5.834130431	1.658915065	5.277066093
ppt_93641	14.8189405	10.68733174	14.59832741	10.80050319	26.18588656	13.33961605
ppt_90722	18.27188187	21.25215147	18.68468401	16.26070659	33.47381809	18.08434454
ppt_146969	11.95030475	16.73798721	8.975896817	17.01328914	16.16095606	15.23132999
ppt_88442	6.603108001	6.666599664	6.930647498	12.82088459	12.51047545	13.13096908
ppt_146273	24.40946358	24.03967971	32.8055672	28.0842047	58.64770072	38.86477084
ppt_225660	13.62604868	36.27855076	12.84380769	44.71648371	23.07555118	38.70317203
ppt_88449	61.18418666	64.93814158	62.19561247	111.8670459	111.0637456	106.0711114
ppt_93338	91.83035215	86.6092335	83.51514348	106.7265026	149.0731939	126.5426331
ppt_175077	19.16830202	8.233444934	23.49092205	8.238668622	13.07816749	7.448342896
ppt_145560	0.252567844	2.00216888	0.543636542	4.032419532	0.241713234	5.816786226
ppt_52964	41.58512678	24.26738568	48.59529904	35.30465503	86.78565539	42.77135401
ppt_95477	4.881199183	0	6.446156134	0	11.64939677	0
ppt_107704	15.97292005	18.92023413	16.19374239	20.43491402	29.01586283	22.52757551
